instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.333,0.371,0.333,0.333,0.333,0.333,0.285,0.333,0.0,0.0,0.0,0.092,0.0,5.0,5.0,5.0,6.035,5.0,29.04.24 - 17:45
1,-1,0.167,0.167,0.167,0.23,0.167,0.167,0.167,0.167,0.145,0.167,0.0,0.0,0.0,0.085,0.0,4.167,4.167,4.167,5.142,4.167,29.04.24 - 17:45
2,-1,0.333,0.333,0.333,0.375,0.333,0.333,0.333,0.333,0.292,0.333,0.0,0.0,0.0,0.083,0.0,4.0,4.0,4.0,5.223,4.0,29.04.24 - 17:45
3,16,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,3.333,3.333,3.333,4.737,3.333,29.04.24 - 17:45
4,-1,0.333,0.333,0.333,0.374,0.333,0.333,0.333,0.333,0.28,0.333,0.0,0.0,0.0,0.1,0.0,4.333,4.333,4.333,5.49,4.333,29.04.24 - 17:45
5,-1,0.333,0.333,0.333,0.37,0.333,0.333,0.333,0.333,0.273,0.333,0.0,0.0,0.0,0.097,0.0,4.667,4.667,4.667,5.862,4.667,29.04.24 - 17:45
6,-1,0.167,0.167,0.167,0.239,0.167,0.167,0.167,0.167,0.15,0.167,0.0,0.0,0.0,0.092,0.0,4.667,4.667,4.66,5.688,4.667,29.04.24 - 17:45
7,-1,0.333,0.333,0.333,0.377,0.333,0.333,0.333,0.333,0.29,0.333,0.0,0.0,0.0,0.087,0.0,4.0,4.0,3.993,5.31,4.0,29.04.24 - 17:45
8,-1,0.333,0.333,0.333,0.374,0.333,0.333,0.333,0.333,0.29,0.333,0.0,0.0,0.0,0.09,0.0,4.0,4.0,4.0,5.058,4.0,29.04.24 - 17:45
9,-1,0.167,0.167,0.167,0.246,0.167,0.167,0.167,0.167,0.135,0.167,0.0,0.0,0.0,0.112,0.0,4.833,4.833,4.833,6.042,4.833,29.04.24 - 17:45
