instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,62,0.0,0.04,0.108,0.273,0.0,0.0,0.0,0.056,0.043,0.0,0.0,0.04,0.067,0.242,0.0,3.5,4.06,4.556,6.702,3.5,29.04.24 - 05:19
1,70,0.0,0.067,0.127,0.297,0.0,0.0,0.023,0.029,0.023,0.0,0.0,0.043,0.104,0.28,0.0,3.167,4.007,5.171,7.15,3.167,29.04.24 - 05:19
2,53,0.0,0.01,0.087,0.262,0.0,0.0,0.01,0.047,0.035,0.0,0.0,0.0,0.04,0.227,0.0,3.0,3.16,4.596,6.673,3.0,29.04.24 - 05:19
3,69,0.0,0.063,0.151,0.307,0.0,0.0,0.063,0.098,0.075,0.0,0.0,0.0,0.062,0.24,0.0,3.333,3.413,4.253,6.395,3.333,29.04.24 - 05:19
4,-1,0.213,0.287,0.348,0.456,0.167,0.213,0.27,0.291,0.222,0.167,0.0,0.037,0.071,0.245,0.0,3.893,4.743,5.278,7.303,3.667,29.04.24 - 05:19
5,-1,0.167,0.237,0.284,0.405,0.167,0.167,0.237,0.253,0.192,0.167,0.0,0.0,0.049,0.228,0.0,4.0,4.66,5.598,7.403,4.0,29.04.24 - 05:19
6,-1,0.053,0.057,0.109,0.275,0.167,0.053,0.057,0.069,0.052,0.167,0.0,0.0,0.049,0.23,0.0,3.86,4.023,5.2,7.128,5.333,29.04.24 - 05:19
7,72,0.0,0.073,0.177,0.323,0.0,0.0,0.073,0.151,0.117,0.0,0.0,0.0,0.04,0.217,0.0,3.167,3.767,5.107,7.105,3.167,29.04.24 - 05:19
8,-1,0.22,0.22,0.22,0.352,0.167,0.22,0.22,0.22,0.168,0.167,0.0,0.0,0.0,0.183,0.0,4.747,5.147,5.578,7.367,4.0,29.04.24 - 05:19
9,-1,0.113,0.083,0.076,0.242,0.167,0.113,0.083,0.076,0.058,0.167,0.0,0.0,0.0,0.183,0.0,4.547,4.26,4.778,6.767,5.333,29.04.24 - 05:19
